round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
2981,331,25,25,71,19,0,5,1,294.9,0.05
2982,400,19,19,55,37,0,6,0,279.6,0.05
2983,62,3,3,15,8,0,2,1,18.4,0.05
2984,78,9,9,31,9,0,6,1,79.2,0.05
2985,14,0,0,0,2,0,0,1,-52.4,0.05
2986,16,0,0,4,2,0,0,1,-29.5,0.05
2987,34,2,2,16,5,0,6,1,-6.1,0.05
2988,349,16,16,46,41,0,7,1,215.0,0.05
2989,37,4,4,10,4,0,2,1,2.7,0.05
2990,226,10,10,31,23,0,8,1,102.2,0.05
2991,13,0,0,7,2,0,1,1,-35.1,0.05
2992,30,0,0,10,4,0,2,1,-38.0,0.05
2993,400,33,33,91,42,0,17,0,460.1,0.05
2994,286,25,25,66,32,0,12,1,280.9,0.05
2995,320,15,15,48,38,0,11,1,139.9,0.05
2996,67,7,7,26,8,0,1,1,70.3,0.05
2997,328,29,29,83,31,0,11,1,369.2,0.05
2998,257,25,25,73,32,0,20,1,284.9,0.05
2999,88,9,9,35,9,0,8,1,74.9,0.05
3000,400,34,34,96,38,0,8,0,473.2,0.05
1,7,0,0,1,1,0,5,1,-62.1,1.0
2,5,0,0,3,1,0,3,1,-64.0,0.995
3,21,0,0,3,1,0,9,1,-75.2,0.99
4,10,0,0,3,1,0,7,1,-67.1,0.9851
5,45,0,0,4,2,0,32,1,-138.7,0.9801
6,8,0,0,4,1,0,4,1,-66.1,0.9752
7,6,0,0,3,1,0,3,1,-65.0,0.9704
8,6,0,0,1,1,0,4,1,-59.0,0.9655
9,6,0,0,4,1,0,4,1,-65.5,0.9607
10,9,0,0,2,1,0,3,1,-53.1,0.9559
11,5,0,0,3,1,0,2,1,-61.0,0.9511
12,11,0,0,2,1,0,6,1,-63.7,0.9464
13,19,0,0,1,1,0,12,1,-83.3,0.9416
14,14,0,0,3,1,0,8,1,-70.7,0.9369
15,42,0,0,3,2,0,19,1,-105.5,0.9322
16,40,0,0,5,2,0,22,1,-102.9,0.9276
17,8,0,0,1,1,0,4,1,-59.7,0.9229
18,17,0,0,2,1,0,10,1,-76.3,0.9183
19,7,0,0,3,1,0,5,1,-60.1,0.9137
20,5,0,0,3,1,0,3,1,-63.5,0.9092
21,5,0,0,4,1,0,4,1,-65.5,0.9046
22,15,0,0,3,1,0,9,1,-81.6,0.9001
23,27,0,0,3,1,0,17,1,-98.4,0.8956
24,28,0,0,2,1,0,8,1,-77.2,0.8911
25,12,0,0,3,1,0,3,1,-65.3,0.8867
26,11,0,0,4,1,0,3,1,-53.9,0.8822
27,14,0,0,3,1,0,6,1,-74.2,0.8778
28,12,0,0,2,1,0,5,1,-61.9,0.8734
29,9,0,0,1,1,0,7,1,-68.1,0.8691
30,18,0,0,3,1,0,13,1,-85.2,0.8647
31,5,0,0,4,1,0,1,1,-59.0,0.8604
32,17,0,0,4,1,0,3,1,-55.9,0.8561
33,18,0,0,1,1,0,5,1,-64.1,0.8518
34,16,0,0,2,1,0,8,1,-72.3,0.8475
35,36,0,0,5,2,0,21,1,-103.8,0.8433
36,38,0,0,3,1,0,13,1,-86.8,0.8391
37,7,0,0,2,1,0,4,1,-58.1,0.8349
38,7,0,0,2,1,0,4,1,-58.1,0.8307
39,14,0,0,4,1,0,6,1,-71.8,0.8266
40,16,0,0,3,2,0,6,1,-57.5,0.8224
41,7,0,0,4,1,0,4,1,-67.0,0.8183
42,25,0,0,4,1,0,15,1,-100.8,0.8142
43,38,0,0,2,1,0,15,1,-95.0,0.8102
44,9,0,0,5,1,0,5,1,-58.1,0.8061
45,7,0,0,4,1,0,4,1,-66.5,0.8021
46,61,0,0,3,1,0,27,1,-128.6,0.7981
47,10,0,0,2,1,0,5,1,-60.8,0.7941
48,9,0,0,3,1,0,6,1,-64.1,0.7901
49,27,0,0,2,1,0,16,1,-98.7,0.7862
50,10,0,0,3,1,0,6,1,-64.1,0.7822
51,10,0,0,3,1,0,5,1,-70.6,0.7783
52,23,0,0,3,1,0,9,1,-75.5,0.7744
53,7,0,0,3,1,0,4,1,-57.1,0.7705
54,10,0,0,0,1,0,5,1,-70.0,0.7667
55,36,0,0,3,2,0,13,1,-81.1,0.7629
56,16,0,0,3,1,0,7,1,-76.8,0.759
57,5,0,0,1,1,0,0,1,-57.0,0.7553
58,12,0,0,3,1,0,8,1,-70.1,0.7515
59,9,0,0,0,1,0,3,1,-63.1,0.7477
60,16,0,0,5,2,0,9,1,-65.6,0.744
61,9,0,0,2,1,0,3,1,-65.1,0.7403
62,7,0,0,2,1,0,5,1,-61.1,0.7366
63,103,1,1,6,4,0,37,1,-149.4,0.7329
64,16,0,0,3,1,0,7,1,-78.5,0.7292
65,33,1,1,8,2,0,13,1,-67.9,0.7256
66,18,0,0,3,1,0,4,1,-58.6,0.7219
67,5,0,0,2,1,0,1,1,-61.0,0.7183
68,21,0,0,5,1,0,10,1,-72.5,0.7147
69,15,0,0,4,1,0,7,1,-67.2,0.7112
70,12,0,0,4,1,0,2,1,-62.3,0.7076
71,61,0,0,1,1,0,19,1,-109.2,0.7041
72,14,0,0,2,1,0,7,1,-70.2,0.7005
73,5,0,0,3,1,0,2,1,-61.5,0.697
74,7,0,0,1,1,0,3,1,-57.0,0.6936
75,54,0,0,6,2,0,24,1,-111.3,0.6901
76,7,0,0,3,1,0,5,1,-60.1,0.6866
77,7,0,0,2,1,0,3,1,-57.1,0.6832
78,38,0,0,4,1,0,16,1,-104.9,0.6798
79,46,0,0,3,2,0,16,1,-91.0,0.6764
80,13,0,0,5,1,0,4,1,-55.2,0.673
81,29,0,0,1,1,0,11,1,-80.4,0.6696
82,8,0,0,3,1,0,2,1,-62.6,0.6663
83,37,1,1,4,3,0,10,1,-64.3,0.663
84,16,0,0,4,1,0,4,1,-70.3,0.6597
85,7,0,0,2,1,0,4,1,-58.1,0.6564
86,16,0,0,3,2,0,6,1,-58.6,0.6531
87,132,0,0,4,2,0,43,1,-180.3,0.6498
88,6,0,0,0,1,0,2,1,-60.0,0.6466
89,27,0,0,3,2,0,10,1,-71.5,0.6433
90,69,1,1,3,2,0,24,1,-112.7,0.6401
91,30,1,1,5,2,0,12,1,-64.2,0.6369
92,13,0,0,4,1,0,3,1,-65.3,0.6337
93,23,0,0,4,1,0,4,1,-71.1,0.6306
94,9,0,0,3,1,0,3,1,-64.1,0.6274
95,9,0,0,4,1,0,3,1,-65.1,0.6243
96,5,0,0,4,1,0,1,1,-58.5,0.6211
97,23,0,0,3,2,0,8,1,-64.5,0.618
98,6,0,0,2,1,0,1,1,-44.0,0.6149
99,25,0,0,2,2,0,9,1,-72.8,0.6119
100,46,0,0,5,2,0,11,1,-75.4,0.6088
101,58,0,0,3,1,0,22,1,-123.6,0.6058
102,33,0,0,4,1,0,11,1,-78.4,0.6027
103,9,0,0,4,1,0,4,1,-67.1,0.5997
104,63,0,0,2,1,0,14,1,-100.5,0.5967
105,8,0,0,4,1,0,4,1,-66.1,0.5937
106,23,0,0,2,1,0,6,1,-67.0,0.5908
107,95,0,0,7,3,0,37,1,-154.3,0.5878
108,10,0,0,2,1,0,5,1,-63.1,0.5849
109,17,0,0,2,1,0,7,1,-67.5,0.582
110,24,0,0,1,1,0,8,1,-83.6,0.579
111,38,0,0,4,2,0,18,1,-95.0,0.5762
112,17,0,0,3,1,0,5,1,-72.4,0.5733
113,42,0,0,7,2,0,18,1,-93.0,0.5704
114,83,0,0,3,2,0,29,1,-141.8,0.5676
115,7,0,0,3,1,0,4,1,-57.1,0.5647
116,37,0,0,2,1,0,6,1,-63.4,0.5619
117,25,0,0,1,1,0,7,1,-69.6,0.5591
118,55,1,1,7,3,0,13,1,-64.5,0.5563
119,36,0,0,5,2,0,8,1,-62.7,0.5535
120,14,0,0,2,1,0,3,1,-52.2,0.5507
121,11,0,0,4,1,0,6,1,-73.1,0.548
122,28,1,1,4,3,0,6,1,-54.6,0.5452
123,33,0,0,0,2,0,11,1,-90.5,0.5425
124,40,0,0,3,1,0,13,1,-101.9,0.5398
125,25,0,0,4,1,0,8,1,-79.2,0.5371
126,19,0,0,3,1,0,3,1,-57.0,0.5344
127,5,0,0,3,1,0,3,1,-64.0,0.5318
128,38,0,0,3,2,0,15,1,-89.5,0.5291
129,55,1,1,4,2,0,16,1,-83.1,0.5264
130,23,0,0,4,2,0,6,1,-60.8,0.5238
131,6,0,0,2,1,0,1,1,-51.1,0.5212
132,5,0,0,1,1,0,3,1,-56.0,0.5186
133,56,0,0,10,3,0,11,1,-60.0,0.516
134,31,0,0,2,1,0,8,1,-73.0,0.5134
135,7,0,0,6,1,0,3,1,-51.1,0.5108
136,26,0,0,3,2,0,9,1,-67.7,0.5083
137,5,0,0,3,1,0,2,1,-62.0,0.5058
138,46,0,0,4,2,0,18,1,-99.2,0.5032
139,41,0,0,3,2,0,11,1,-85.1,0.5007
140,5,0,0,3,1,0,2,1,-52.0,0.4982
141,36,0,0,2,1,0,12,1,-82.1,0.4957
142,38,0,0,3,2,0,9,1,-74.1,0.4932
143,26,0,0,7,2,0,7,1,-60.5,0.4908
144,20,0,0,4,1,0,3,1,-49.3,0.4883
145,24,0,0,4,1,0,5,1,-70.8,0.4859
146,30,0,0,4,1,0,9,1,-82.4,0.4834
147,15,0,0,1,1,0,3,1,-57.1,0.481
148,5,0,0,3,1,0,0,1,-46.0,0.4786
149,55,0,0,8,3,0,18,1,-88.7,0.4762
150,77,0,0,6,3,0,22,1,-102.5,0.4738
151,39,0,0,10,3,0,2,1,-34.8,0.4715
152,22,0,0,7,2,0,5,1,-53.8,0.4691
153,12,0,0,3,1,0,1,1,-65.1,0.4668
154,55,0,0,4,2,0,14,1,-88.7,0.4644
155,22,0,0,3,2,0,6,1,-60.7,0.4621
156,24,0,0,4,2,0,9,1,-69.1,0.4598
157,129,1,1,10,4,0,22,1,-92.6,0.4575
158,7,0,0,3,1,0,4,1,-58.1,0.4552
159,5,0,0,2,1,0,3,1,-65.0,0.4529
160,28,0,0,3,1,0,7,1,-70.0,0.4507
161,66,0,0,4,1,0,14,1,-100.4,0.4484
162,31,0,0,7,3,0,6,1,-53.0,0.4462
163,50,0,0,4,1,0,10,1,-87.8,0.444
164,38,0,0,3,1,0,7,1,-82.2,0.4417
165,200,2,2,8,6,0,39,1,-149.2,0.4395
166,79,0,0,8,3,0,18,1,-92.5,0.4373
167,87,0,0,4,2,0,21,1,-110.1,0.4351
168,17,0,0,5,1,0,4,1,-58.4,0.433
169,27,0,0,4,1,0,7,1,-65.9,0.4308
170,54,1,1,4,2,0,14,1,-77.7,0.4286
171,228,0,0,7,5,0,43,1,-190.2,0.4265
172,71,0,0,6,3,0,18,1,-91.7,0.4244
173,57,0,0,5,2,0,14,1,-86.3,0.4223
174,13,0,0,3,1,0,3,1,-64.4,0.4201
175,7,0,0,4,1,0,3,1,-62.1,0.418
176,184,2,2,14,7,0,34,1,-113.8,0.4159
177,17,0,0,4,1,0,4,1,-67.0,0.4139
178,35,0,0,5,2,0,11,1,-72.3,0.4118
179,9,0,0,6,1,0,5,1,-58.1,0.4097
180,17,0,0,4,1,0,7,1,-75.4,0.4077
181,5,0,0,2,1,0,2,1,-62.0,0.4057
182,30,0,0,5,2,0,6,1,-60.9,0.4036
183,26,0,0,4,2,0,7,1,-61.8,0.4016
184,5,0,0,4,1,0,2,1,-61.0,0.3996
185,28,0,0,4,1,0,5,1,-74.8,0.3976
186,45,0,0,3,1,0,7,1,-77.7,0.3956
187,145,0,0,4,4,0,28,1,-140.2,0.3936
188,41,0,0,6,2,0,11,1,-76.3,0.3917
189,18,0,0,5,1,0,5,1,-58.4,0.3897
190,40,0,0,7,3,0,11,1,-68.2,0.3878
191,10,0,0,4,1,0,4,1,-68.1,0.3858
192,134,0,0,8,8,0,26,1,-111.1,0.3839
193,5,0,0,1,1,0,3,1,-56.0,0.382
194,6,0,0,2,1,0,3,1,-55.1,0.3801
195,12,0,0,3,1,0,4,1,-67.3,0.3782
196,87,2,2,9,6,0,13,1,-41.1,0.3763
197,32,0,0,6,2,0,7,1,-58.7,0.3744
198,23,0,0,8,3,0,8,1,-54.7,0.3725
199,36,2,2,6,2,0,6,1,-45.4,0.3707
200,27,0,0,3,1,0,9,1,-87.6,0.3688
201,30,0,0,3,1,0,4,1,-70.1,0.367
202,47,1,1,9,2,0,9,1,-53.9,0.3651
203,40,0,0,4,1,0,10,1,-90.2,0.3633
204,22,0,0,3,1,0,7,1,-78.4,0.3615
205,45,0,0,1,1,0,5,1,-74.3,0.3597
206,44,0,0,3,1,0,11,1,-82.0,0.3579
207,10,0,0,3,1,0,2,1,-67.0,0.3561
208,118,0,0,9,3,0,17,1,-100.9,0.3543
209,62,0,0,4,3,0,11,1,-80.3,0.3525
210,188,0,0,4,3,0,37,1,-175.1,0.3508
211,24,0,0,5,2,0,6,1,-57.9,0.349
212,115,0,0,8,3,0,18,1,-96.3,0.3473
213,24,0,0,4,1,0,7,1,-76.7,0.3455
214,53,0,0,2,1,0,13,1,-88.1,0.3438
215,39,0,0,4,2,0,6,1,-59.6,0.3421
216,49,0,0,2,1,0,5,1,-59.8,0.3404
217,35,0,0,14,3,0,7,1,-48.1,0.3387
218,151,1,1,7,3,0,34,1,-142.2,0.337
219,74,2,2,14,5,0,12,1,-35.6,0.3353
220,54,0,0,8,4,0,14,1,-77.3,0.3336
221,61,0,0,6,2,0,18,1,-95.3,0.332
222,60,0,0,7,3,0,14,1,-76.0,0.3303
223,39,0,0,5,2,0,11,1,-74.4,0.3286
224,125,0,0,4,2,0,23,1,-119.0,0.327
225,64,0,0,10,4,0,13,1,-77.0,0.3254
226,23,0,0,4,2,0,6,1,-59.3,0.3237
227,150,0,0,7,2,0,32,1,-143.8,0.3221
228,299,1,1,15,6,0,47,1,-161.5,0.3205
229,8,0,0,1,1,0,4,1,-59.2,0.3189
230,55,1,1,8,2,0,6,1,-44.1,0.3173
231,6,0,0,2,1,0,2,1,-53.1,0.3157
232,7,0,0,4,1,0,2,1,-49.8,0.3141
233,26,0,0,6,2,0,4,1,-51.8,0.3126
234,10,0,0,1,1,0,4,1,-60.1,0.311
235,25,0,0,10,3,0,5,1,-46.8,0.3095
236,114,0,0,2,1,0,23,1,-132.3,0.3079
237,11,0,0,4,1,0,4,1,-67.2,0.3064
238,192,1,1,12,6,0,24,1,-97.6,0.3048
239,92,1,1,3,3,0,21,1,-102.5,0.3033
240,7,0,0,3,1,0,3,1,-55.1,0.3018
241,153,0,0,10,7,0,25,1,-105.2,0.3003
242,38,0,0,5,3,0,7,1,-58.3,0.2988
243,7,0,0,4,1,0,3,1,-63.1,0.2973
244,208,0,0,7,5,0,24,1,-121.7,0.2958
245,58,0,0,16,5,0,7,1,-35.9,0.2943
246,40,0,0,6,3,0,12,1,-73.7,0.2929
247,36,0,0,15,5,0,7,1,-25.7,0.2914
248,7,0,0,2,1,0,1,1,-45.1,0.2899
249,74,2,2,7,4,0,15,1,-56.3,0.2885
250,16,0,0,3,1,0,3,1,-57.8,0.287
251,81,0,0,2,1,0,17,1,-102.9,0.2856
252,89,0,0,5,2,0,13,1,-85.1,0.2842
253,7,0,0,3,1,0,3,1,-63.5,0.2828
254,139,0,0,8,5,0,18,1,-97.6,0.2813
255,23,0,0,3,2,0,2,1,-50.9,0.2799
256,132,0,0,6,4,0,17,1,-88.8,0.2785
257,18,0,0,1,1,0,1,1,-45.5,0.2771
258,9,0,0,3,1,0,3,1,-64.2,0.2758
259,27,1,1,7,3,0,4,1,-35.7,0.2744
260,27,0,0,3,2,0,5,1,-63.0,0.273
261,90,0,0,4,1,0,19,1,-115.4,0.2716
262,20,1,1,5,2,0,5,1,-44.4,0.2703
263,72,1,1,13,6,0,8,1,-27.1,0.2689
264,12,0,0,2,1,0,4,1,-55.2,0.2676
265,14,0,0,5,2,0,2,1,-45.1,0.2663
266,235,2,2,10,4,0,28,1,-106.0,0.2649
267,54,0,0,18,5,0,11,1,-44.6,0.2636
268,23,1,1,6,2,0,6,1,-47.7,0.2623
269,23,1,1,5,2,0,4,1,-41.7,0.261
270,71,0,0,6,4,0,13,1,-75.2,0.2597
271,84,0,0,4,2,0,11,1,-84.2,0.2584
272,6,0,0,2,1,0,0,1,-58.0,0.2571
273,118,1,1,10,6,0,12,1,-47.4,0.2558
274,109,0,0,3,1,0,24,1,-132.1,0.2545
275,62,0,1,4,2,0,9,1,-57.4,0.2532
276,87,0,0,12,3,0,8,1,-52.0,0.252
277,27,0,0,5,2,0,4,1,-53.0,0.2507
278,77,0,0,8,3,0,7,1,-58.8,0.2495
279,6,0,0,2,1,0,1,1,-45.1,0.2482
280,46,0,0,6,2,0,7,1,-58.0,0.247
281,241,0,0,10,6,0,22,1,-101.9,0.2457
282,13,0,0,6,2,0,2,1,-36.6,0.2445
283,19,1,1,5,2,0,6,1,-49.7,0.2433
284,12,0,0,1,1,0,2,1,-57.5,0.2421
285,39,1,1,18,5,0,4,1,-13.9,0.2409
286,37,0,0,11,4,0,5,1,-36.7,0.2397
287,156,0,0,20,6,0,8,1,-36.4,0.2385
288,26,0,0,8,3,0,4,1,-45.7,0.2373
289,62,0,0,14,6,0,11,1,-48.4,0.2361
290,21,0,0,7,3,0,7,1,-51.4,0.2349
291,7,0,0,2,1,0,1,1,-45.1,0.2337
292,166,2,2,22,7,0,14,1,-25.2,0.2326
293,32,0,0,10,4,0,5,1,-34.6,0.2314
294,37,0,0,14,5,0,6,1,-30.7,0.2302
295,66,0,0,11,3,0,9,1,-58.6,0.2291
296,67,0,0,7,3,0,8,1,-57.1,0.2279
297,283,1,1,22,8,0,30,1,-102.5,0.2268
298,188,1,1,30,12,0,16,1,-22.9,0.2257
299,16,0,0,5,2,0,1,1,-45.9,0.2245
300,58,0,0,17,6,0,14,1,-42.6,0.2234
301,23,0,0,11,3,0,5,1,-40.8,0.2223
302,71,0,0,11,5,0,5,1,-45.5,0.2212
303,15,0,0,6,2,0,4,1,-50.6,0.2201
304,5,0,0,4,1,0,3,1,-62.5,0.219
305,85,2,2,32,9,0,14,1,0.9,0.2179
306,14,0,0,6,2,0,2,1,-42.3,0.2168
307,21,0,0,10,3,0,4,1,-40.2,0.2157
308,145,1,1,9,4,0,19,1,-87.6,0.2146
309,8,0,0,3,1,0,2,1,-50.8,0.2136
310,89,0,0,5,2,0,15,1,-91.4,0.2125
311,7,0,0,3,1,0,3,1,-64.1,0.2114
312,23,0,0,4,1,0,6,1,-73.7,0.2104
313,291,0,0,18,6,0,16,1,-63.4,0.2093
314,42,3,3,15,5,0,9,1,-13.7,0.2083
315,194,1,1,25,12,0,17,1,-37.8,0.2072
316,151,0,0,51,18,0,25,1,4.7,0.2062
317,20,1,1,9,3,0,7,1,-41.0,0.2052
318,95,3,3,35,10,0,10,1,32.0,0.2041
319,47,1,1,20,6,0,12,1,-29.4,0.2031
320,10,0,0,3,1,0,1,1,-44.7,0.2021
321,60,1,1,28,7,0,12,1,-14.1,0.2011
322,16,0,0,7,2,0,4,1,-45.5,0.2001
323,41,0,0,16,6,0,7,1,-24.6,0.1991
324,165,3,3,43,20,0,23,1,30.9,0.1981
325,47,1,1,16,6,0,15,1,-41.3,0.1971
326,110,0,0,24,9,0,13,1,-36.4,0.1961
327,152,2,2,30,15,0,16,1,29.0,0.1951
328,124,2,2,25,16,0,23,1,-41.0,0.1942
329,116,2,2,34,12,0,13,1,18.3,0.1932
330,34,1,1,13,5,0,6,1,-28.9,0.1922
331,43,0,0,16,6,0,9,1,-29.7,0.1913
332,22,0,0,9,3,0,4,1,-32.5,0.1903
333,121,1,1,18,14,0,23,1,-63.9,0.1893
334,28,0,0,11,4,0,7,1,-40.5,0.1884
335,70,1,1,16,10,0,18,1,-53.8,0.1875
336,125,2,2,29,16,0,16,1,17.2,0.1865
337,13,0,0,3,1,0,2,1,-52.1,0.1856
338,229,4,4,59,26,0,24,1,73.9,0.1847
339,131,2,2,25,17,0,21,1,-2.4,0.1837
340,25,0,0,11,3,0,6,1,-39.1,0.1828
341,82,2,2,10,11,0,8,1,-34.8,0.1819
342,20,0,0,7,3,0,3,1,-38.1,0.181
343,157,2,2,34,16,0,19,1,-11.6,0.1801
344,145,1,1,53,18,0,19,1,51.0,0.1792
345,21,0,0,9,3,0,3,1,-34.5,0.1783
346,20,0,0,9,3,0,2,1,-36.7,0.1774
347,79,2,2,30,10,0,11,1,12.6,0.1765
348,71,0,0,26,9,0,10,1,-14.6,0.1756
349,17,1,1,6,2,0,2,1,-34.0,0.1748
350,45,0,0,11,3,0,3,1,-38.1,0.1739
351,42,0,0,18,6,0,4,1,-23.1,0.173
352,67,0,0,26,9,0,6,1,-2.0,0.1721
353,8,0,0,3,1,0,2,1,-48.1,0.1713
354,149,4,4,34,18,0,21,1,4.2,0.1704
355,16,1,1,6,2,0,3,1,-34.3,0.1696
356,192,4,4,47,23,0,18,1,76.9,0.1687
357,28,1,1,10,4,0,4,1,-22.7,0.1679
358,30,0,0,13,4,0,3,1,-28.3,0.167
359,33,1,1,13,4,0,8,1,-37.0,0.1662
360,60,1,1,29,8,0,15,1,-20.7,0.1654
361,165,0,0,20,21,0,13,1,-38.8,0.1646
362,6,0,0,2,1,0,1,1,-45.1,0.1637
363,21,1,1,11,3,0,5,1,-36.4,0.1629
364,86,2,2,26,10,0,14,1,7.4,0.1621
365,49,0,0,20,6,0,9,1,-29.8,0.1613
366,186,6,6,63,21,0,17,1,140.5,0.1605
367,105,4,4,37,14,0,15,1,44.0,0.1597
368,119,2,2,20,14,0,17,1,-22.2,0.1589
369,54,1,1,15,5,0,13,1,-42.9,0.1581
370,71,1,1,22,10,0,11,1,0.1,0.1573
371,37,0,0,12,5,0,4,1,-34.8,0.1565
372,200,3,3,22,23,0,14,1,-5.7,0.1557
373,13,0,0,8,2,0,4,1,-47.2,0.1549
374,20,0,0,7,3,0,3,1,-41.6,0.1542
375,53,0,0,21,6,0,4,1,-4.3,0.1534
376,6,0,0,3,1,0,0,1,-41.1,0.1526
377,400,0,0,33,44,0,25,0,35.0,0.1519
378,61,3,3,14,4,0,8,1,-21.4,0.1511
379,68,1,1,12,9,0,7,1,-26.6,0.1504
380,35,0,0,15,5,0,5,1,-26.5,0.1496
381,29,1,1,12,4,0,4,1,-28.2,0.1489
382,32,0,0,15,4,0,5,1,-34.3,0.1481
383,142,2,2,39,12,0,10,1,48.0,0.1474
384,7,0,0,4,1,0,0,1,-40.1,0.1466
385,60,0,0,13,5,0,6,1,-38.8,0.1459
386,134,0,0,10,12,0,6,1,-61.7,0.1452
387,20,1,1,11,3,0,4,1,-30.4,0.1444
388,6,0,0,3,1,0,0,1,-41.1,0.1437
389,25,1,1,9,3,0,2,1,-31.6,0.143
390,86,2,2,23,8,0,4,1,31.3,0.1423
391,13,0,0,6,2,0,5,1,-52.2,0.1416
392,36,0,0,14,5,0,6,1,-30.3,0.1409
393,314,2,2,34,38,0,31,1,-2.1,0.1402
394,20,0,0,9,3,0,3,1,-39.1,0.1395
395,48,1,1,21,7,0,8,1,-1.2,0.1388
396,49,2,2,14,7,0,8,1,-13.7,0.1381
397,65,0,0,23,9,0,10,1,-21.9,0.1374
398,77,1,1,32,9,0,11,1,15.2,0.1367
399,57,1,1,13,8,0,12,1,-17.5,0.136
400,71,1,1,18,9,0,10,1,-11.5,0.1353
401,104,0,0,21,14,0,12,1,-8.6,0.1347
402,20,0,0,10,3,0,4,1,-39.1,0.134
403,90,1,1,21,11,0,12,1,-5.2,0.1333
404,27,0,0,15,4,0,8,1,-42.6,0.1326
405,241,2,2,46,34,0,24,1,66.4,0.132
406,28,0,0,8,4,0,6,1,-43.1,0.1313
407,400,6,6,55,48,0,32,0,135.4,0.1307
408,77,0,0,19,10,0,7,1,-12.4,0.13
409,46,1,1,12,4,0,6,1,-27.7,0.1294
410,22,0,0,4,3,0,4,1,-52.7,0.1287
411,27,0,0,16,4,0,6,1,-33.5,0.1281
412,43,1,1,18,6,0,6,1,-10.2,0.1274
413,13,0,0,9,2,0,4,1,-43.3,0.1268
414,27,0,0,7,4,0,4,1,-44.7,0.1262
415,93,0,0,35,13,0,15,1,-7.2,0.1255
416,167,1,1,52,22,0,28,1,23.9,0.1249
417,43,1,1,14,6,0,10,1,-38.3,0.1243
418,64,1,1,14,9,0,4,1,-21.3,0.1237
419,378,5,5,63,42,0,29,1,153.2,0.123
420,15,0,0,7,2,0,1,1,-33.5,0.1224
421,102,2,2,49,13,0,9,1,51.6,0.1218
422,120,1,1,36,15,0,4,1,57.6,0.1212
423,79,0,0,10,11,0,5,1,-47.1,0.1206
424,146,5,5,42,16,0,14,1,85.0,0.12
425,288,2,2,36,37,0,25,1,53.8,0.1194
426,69,2,2,22,9,0,9,1,-11.2,0.1188
427,88,0,0,33,12,0,5,1,40.7,0.1182
428,20,0,0,9,3,0,5,1,-45.3,0.1176
429,324,2,2,39,40,0,15,1,53.0,0.117
430,87,4,4,45,10,0,9,1,57.2,0.1164
431,56,0,0,13,8,0,5,1,-13.4,0.1159
432,56,1,1,21,8,0,7,1,-7.2,0.1153
433,21,0,0,10,3,0,8,1,-49.6,0.1147
434,173,3,3,49,19,0,23,1,9.0,0.1141
435,44,1,1,13,5,0,4,1,-17.5,0.1136
436,13,0,0,8,2,0,5,1,-49.2,0.113
437,96,1,1,40,13,0,12,1,36.0,0.1124
438,129,1,1,26,16,0,5,1,4.7,0.1119
439,329,7,7,81,33,0,25,1,159.2,0.1113
440,6,0,0,2,1,0,0,1,-43.0,0.1107
441,400,7,7,83,46,0,22,0,229.3,0.1102
442,167,5,5,58,17,0,15,1,90.8,0.1096
443,86,0,0,28,9,0,6,1,1.4,0.1091
444,55,0,0,26,7,0,7,1,-10.4,0.1085
445,70,2,2,22,9,0,8,1,16.8,0.108
446,132,1,1,28,15,0,9,1,14.6,0.1075
447,262,3,3,48,30,0,14,1,92.6,0.1069
448,103,4,4,31,12,0,6,1,60.8,0.1064
449,132,0,0,8,15,0,12,1,-83.3,0.1059
450,103,0,0,14,8,0,8,1,-42.5,0.1053
451,43,0,0,21,6,0,8,1,-26.2,0.1048
452,371,7,7,77,43,0,25,1,161.5,0.1043
453,343,8,8,76,40,0,22,1,198.0,0.1038
454,269,1,1,21,24,0,10,1,7.6,0.1032
455,64,2,2,24,8,0,4,1,25.2,0.1027
456,28,1,1,13,4,0,5,1,-26.7,0.1022
457,127,1,1,26,12,0,6,1,12.5,0.1017
458,246,2,2,70,26,0,23,1,63.9,0.1012
459,93,2,2,16,13,0,10,1,-17.3,0.1007
460,46,1,1,21,5,0,3,1,-10.1,0.1002
461,7,0,0,2,1,0,0,1,-42.6,0.0997
462,400,0,0,17,48,0,22,0,31.2,0.0992
463,102,2,2,19,14,0,8,1,18.0,0.0987
464,159,2,2,49,21,0,12,1,77.4,0.0982
465,92,0,0,10,4,0,7,1,-58.2,0.0977
466,35,1,1,15,4,0,3,1,-18.0,0.0972
467,29,0,0,11,4,0,6,1,-38.9,0.0967
468,110,3,3,33,13,0,9,1,49.4,0.0962
469,13,0,0,4,2,0,1,1,-40.3,0.0958
470,159,0,0,14,22,0,11,1,-41.5,0.0953
471,82,4,4,31,10,0,5,1,61.8,0.0948
472,227,4,4,50,25,0,18,1,115.1,0.0943
473,381,7,7,97,39,0,26,1,224.6,0.0939
474,400,2,2,80,48,0,33,0,129.1,0.0934
475,400,3,3,41,51,0,24,0,102.3,0.0929
476,142,2,2,56,15,0,18,1,42.9,0.0925
477,6,0,0,3,1,0,1,1,-44.1,0.092
478,305,3,3,45,40,0,15,1,60.7,0.0915
479,23,1,1,8,3,0,4,1,-35.6,0.0911
480,34,1,1,12,4,0,6,1,-29.1,0.0906
481,125,1,1,16,6,0,9,1,-48.9,0.0902
482,70,3,3,25,7,0,9,1,18.2,0.0897
